"Nº pers","Bruto perc"
33061,6408.84
33108,6450.03
33104,4310.45
33090,4323.46
33089,8281.89
33087,10389.39
33125,2114.23
33123,6450.03
33118,6408.84
33116,5491.67
33111,1306.86
33159,4271.15
33152,1167.96
33150,4437.53
33136,0
33131,9845.38
33171,8297.17
33170,6450.03
33165,18575.93
33164,6769.28
33162,2157.47
33240,4142.01
33211,0
33209,6491.22
33205,6408.84
33195,2925.36
33268,1539.86
33267,5888.2
33256,1249.06
33251,4266.48
33245,3909.03
33298,647.74
33293,1366.14
33281,6765.39
33276,5851.48
33272,6099.42
33350,0
33331,3087.81
33309,6408.84
33304,4466.98
33300,0
33386,11063.25
33383,11933.61
33364,1166.16
33363,7907.64
33352,838.22
33409,4768.54
33408,5658.3
33407,0
33395,5150.73
33394,4867.39
33430,0
33427,0
33416,7766.52
33415,0
33412,17986.39
33462,0
33459,0
33457,1255.83
33456,2936.44
33446,602.97
33492,2423.57
33484,2585.29
33473,4572.91
33469,0
33466,4538.33
33526,0
33520,0
33514,0
33504,0
33493,6142.26
33532,4497.44
33531,7434.36
33530,1981.65
33529,0
33528,4569.14
33540,0
33539,0
33537,0
33536,1651.38
33534,0
33551,0
33550,5614.68
33549,0
33546,6219.3
33545,0
33556,0
33555,5449.54
33554,1651.38
33553,1014.13
33552,0
33575,5548.62
33573,5944.95
33570,3686.53
33567,0
33564,5906.47
33581,0
33579,3694.64
33578,427.27
33577,1651.38
33576,1424.19
33587,0
33586,0
33585,1801.66
33584,0
33583,0
33594,0
33593,3911.68
33592,3911.68
33591,1014.13
33588,0
33599,416.15
33598,0
33597,11343.52
33596,0
33595,3863.38
33611,0
33608,1651.38
33606,0
33603,5614.68
33600,0
33618,1651.38
33617,5614.68
33616,0
33613,0
33612,0
33626,445.99
33624,5614.68
33622,1651.38
33620,0
33619,1274.27
33637,1651.38
33636,5284.4
33630,412.85
33629,418.31
33628,424.84
33645,5548.62
33643,1651.38
33642,3927.06
33641,4516.75
33639,1651.38
33663,5396.93
33655,1580
33650,917.76
33648,648.72
33646,5350.46
33669,1664.05
33668,4848.28
33667,0
33665,0
33664,0
33678,0
33675,0
33674,0
33672,0
33671,0
33683,0
33682,0
33681,0
33680,0
33679,0
33701,0
33698,4797.26
33696,0
33690,0
33684,0
33709,0
33706,0
33705,0
33704,0
33703,4497.44
33714,0
33713,0
33712,0
33711,0
33710,0
33727,0
33726,0
33718,0
33717,0
33716,0
33735,0
33734,0
33733,0
33731,0
33728,0
33748,0
33747,0
33746,0
33744,0
33737,0
33758,0
33757,2974.12
33756,782
33755,
33753,4316.82
33774,0
33768,2376.2
33764,0
33760,0
33759,0
33791,0
33790,0
33789,0
33781,2776.1
33776,0
33807,0
33800,0
33799,0
33794,0
33792,0
33817,0
33814,0
33812,0
33811,0
33810,0
33829,0
33828,0
33825,0
33820,0
33818,
33840,0
33839,0
33838,0
33836,0
33835,0
33846,0
33845,0
33844,0
33843,0
33842,0
33859,0
33858,0
33855,0
33854,0
33852,0
33867,0
33866,0
33864,0
33861,0
33860,0
33878,0
33877,0
33873,0
33872,0
33870,0
33888,0
33882,0
33881,0
33880,0
33879,0
33903,0
33900,0
33897,0
33891,0
33889,0
33909,0
33908,0
33907,0
33906,0
33905,0
33946,0
33943,0
33942,0
33939,0
33911,0
33960,0
33958,0
33954,0
33951,0
33948,0
34081,0
34057,0
34016,0
33974,0
33971,0
100011,23619.04
100010,37801.78
100008,24678.38
100007,33005.55
34082,0
100019,27433.87
100018,33228.93
100016,33244.71
100015,33141.39
100014,31524.44
100033,24812.21
100032,25459.94
100030,32893.24
100029,25113.79
100023,23073.98
100042,30861.24
100041,29151.97
100040,38097.51
100036,23490.63
100034,30194.36
100055,31290.59
100054,28376.69
100053,31774.11
100052,31774.11
100051,31834.79
100068,40324.09
100064,27996.74
100063,28189.31
100061,25573.28
100057,26935.97
100079,30994.17
100078,37573.38
100077,26805.42
100075,13645.91
100074,34754.03
100088,32790.59
100087,27904.5
100084,27561.65
100081,36456.46
100080,33238.92
100096,30845.2
100095,33337.3
100092,34623.88
100091,31770.62
100090,32515.18
100109,28978.44
100107,38071.18
100106,56230.78
100105,11247.1
100099,24815.19
100115,37150.26
100114,37474.09
100113,46021.25
100112,27950.46
100110,30270.65
100124,22812.19
100122,25162.41
100120,24474.96
100118,29133.47
100116,28891.28
100145,37175.27
100143,30760.21
100139,27495.2
100136,33800.15
100131,32807.3
100152,29510.87
100151,27503.97
100150,29217.99
100148,38061.35
100146,33644.22
100164,34429.88
100163,34448.71
100159,20942.61
100155,28410.9
100153,31229.45
100173,23512
100172,25200.51
100169,31860.35
100166,25408.06
100165,29510.87
100180,26483.36
100178,32615.67
100177,30660.01
100176,38443.11
100174,33793.89
100190,36457.04
100189,13685.67
100187,27278.56
100184,38115.61
100183,27928.5
100200,34244.29
100196,26966.13
100194,32648.98
100193,28978.44
100191,26293.74
100207,32975.78
100206,31860.35
100205,35747.98
100204,22456.65
100202,16874.83
100220,33925.74
100219,29770.7
100218,24087.6
100217,46203.35
100208,31112.82
100230,30166.94
100229,27217.16
100223,25923.02
100222,34988.28
100221,38572.42
100251,24494.84
100237,30979.04
100236,34329.71
100233,32421.3
100231,33732
100256,33486.95
100255,35493.23
100254,26718.56
100253,32936.36
100252,33447.07
100270,33486.95
100268,34766.9
100265,30771.74
100261,30380.94
100258,33190.74
100282,21704.19
100277,31365.37
100276,30492.21
100274,25966.05
100271,24109.71
100304,20659.82
100303,26272.53
100301,31731.32
100293,28566.04
100283,28441.52
100317,23465.27
100313,34169.17
100311,27318.9
100308,34396.57
100307,38649.24
100332,25928.44
100331,20800.59
100329,12790.75
100328,22815.77
100320,2973.56
100342,32860.13
100341,34434.31
100337,22588.67
100335,32278.63
100333,23456.88
100348,25035.03
100347,24943
100345,33518.26
100344,23290.94
100343,34757.32
100354,24815.19
100353,23546.4
100351,25743.7
100350,34506.19
100349,29209.88
100365,35516.31
100364,23737.01
100361,18244.81
100357,22357.01
100355,19637.35
100376,17636.91
100375,21088.81
100370,25042.51
100369,25887.59
100367,30992.72
100388,37127.7
100387,32066.69
100386,16777.87
100380,22204.72
100377,25917.81
100393,26656.79
100392,33870.36
100391,38983.31
100390,36994.13
100389,30248.07
100398,33339.02
100397,30996.46
100396,28317.93
100395,31431.85
100394,32432.63
100409,23287.1
100404,33525.65
100402,29763.96
100401,27612.01
100400,23465.97
100423,31480.04
100418,27038.29
100417,21381.77
100415,24947.19
100413,26761.58
100438,40559.71
100431,23630.14
100428,24770.98
100426,29729.26
100424,33516.6
100456,38336.03
100453,33570.69
100441,36149.21
100440,35362.14
100439,26172.26
100467,26468.91
100462,26313.02
100460,29489.65
100459,31817.08
100458,24614.59
100481,30241.75
100480,33938.95
100478,30976.51
100472,33447.07
100469,25527.43
100496,32332.42
100495,31367.22
100492,26468.91
100489,26945.69
100482,32933.86
100504,30327.57
100501,23078.53
100499,33303.07
100498,26134.03
100497,32197.39
100513,40489.43
100512,29654.77
100511,31657.41
100510,29136.27
100509,29381.84
100524,33625.54
100523,26073.2
100521,20657.97
100515,27293.59
100514,28789.42
100533,29521.2
100532,27607.17
100531,26880.44
100527,24109.56
100526,21280.89
100562,25471.39
100558,24473.74
100552,30702.42
100548,39306.51
100542,42626.12
100571,22296.17
100568,22238.88
100567,23192.08
100564,23388.44
100563,25607.17
100581,30635.41
100578,33388.64
100576,30768.65
100573,30464.82
100572,38331.76
100600,25527.02
100594,22837.61
100590,25564.02
100585,31579.25
100583,28179.88
100605,23917.27
100604,30492.51
100603,30621.12
100602,34156.72
100601,20860.65
100610,33117.88
100609,39512.84
100608,34521.28
100607,36730.47
100606,34782.72
100620,2275.16
100619,30768.65
100613,38645.56
100612,32818.09
100611,24742.54
100625,32893.24
100624,30200.2
100623,31896.4
100622,44831.28
100621,35395.37
100633,30536.97
100632,27904.5
100631,10489.38
100630,34455.7
100626,28708.15
100645,29212.01
100644,11653.42
100643,27213.68
100640,24938.01
100635,31984.35
100652,32957.58
100650,22312.05
100649,0
100648,22255.11
100647,22525.71
100661,33326.58
100660,34169.17
100657,39512.84
100655,33040.67
100653,38246.46
100667,32666.24
100666,29461.71
100665,25135.1
100663,32849.74
100662,35873.05
100678,24655.71
100676,35304.18
100672,23310.98
100670,18252.33
100668,31193.48
100689,25074.89
100688,28666.83
100687,28700.7
100682,24060.36
100679,29412.5
100698,30994.17
100695,25042.51
100693,21495.83
100691,31066.45
100690,30517.23
100704,30587.34
100703,24220.06
100702,31140.71
100701,27871.48
100699,33272.96
100709,23224.38
100708,26969.08
100707,26005.98
100706,24986.46
100705,31339.25
100718,34154.64
100717,29848.75
100715,34557.5
100712,33817.6
100711,28073.29
100726,34568.33
100725,37039.95
100724,20353.36
100720,30195.75
100719,29065.05
100732,26505.19
100731,25483.48
100730,31905.18
100729,34038.57
100728,26068.21
100741,33398.5
100739,23101.54
100738,25527.43
100737,26983.02
100735,36349.1
100763,29384.74
100762,36960.08
100760,30621.12
100757,35340.94
100753,34979.78
100768,30413.77
100767,35502.14
100766,38881.01
100765,36430.45
100764,29136.81
100773,35476.5
100772,33544.63
100771,33085.71
100770,30736.96
100769,29105.57
100779,39298.04
100777,34398.73
100776,30690.01
100775,32193.89
100774,29128.58
100788,31207.68
100786,32821.68
100785,33732
100783,36319.81
100782,34423.12
100797,27656.34
100795,32431.11
100792,34385.9
100790,36006.67
100789,24948.03
100808,40109.53
100807,35776.3
100806,31133.2
100805,32567.74
100798,23418.64
100814,24421.64
100813,33115.11
100812,33587.36
100811,33651.38
100810,36111.18
100821,24148.58
100818,29412.5
100817,35763.26
100816,33590.27
100815,30395.6
100831,30842.29
100830,34559.6
100829,35393.74
100828,36840.61
100827,34410.48
100838,33121.55
100837,32042.36
100835,39389.34
100834,39512.84
100833,39724.26
100845,33674.55
100842,32681.14
100841,34137.79
100840,34583.92
100839,33507.68
100851,1014.13
100850,31455.05
100849,26332.35
100848,30215.58
100846,33141.39
100860,30885.23
100859,30586.55
100856,35039.28
100855,35392.18
100853,31915.9
100871,34223.76
100868,28750.53
100865,28216.42
100863,12230.56
100861,28941.27
100877,30989.7
100876,27280.04
100875,25074.22
100874,35899.05
100873,31128.17
100890,21370.83
100888,32101.19
100887,32928.66
100881,16041.47
100880,35149.81
100898,26935.97
100896,15755.1
100895,26256.7
100892,25427.52
100891,27665.19
100906,29313.34
100905,12575.83
100902,26047.17
100901,34507
100900,27628.14
100913,36046.06
100911,25483.48
100909,26622.55
100908,23820.96
100907,25120.87
100918,32772.85
100917,23037.05
100916,31103.03
100915,36049.32
100914,35048.49
100928,26866.47
100926,27906.17
100922,29025.37
100921,2815.18
100920,31361.43
100957,29603.21
100949,29332.85
100941,39993.42
100931,34270.41
100929,32750.76
100967,30888.76
100966,32913.78
100965,35265.25
100963,38196.12
100962,38178.29
100976,30981.37
100975,30464.82
100972,33445.47
100971,32841.27
100970,36111.18
100981,30248.07
100980,28959.4
100979,16621.1
100978,25361.8
100977,36129.25
100989,30583.46
100986,36225.82
100985,33429.43
100983,34215.69
100982,30412.97
100997,30409.71
100996,29797.13
100994,37021.02
100993,40259.31
100991,33233.98
101007,34401.65
101002,31960.04
101001,25822.24
101000,33525.27
100999,27119.21
101016,31738.66
101014,25228.7
101013,35357.85
101010,33484.99
101009,31431.85
101021,31140.71
101020,30096.32
101019,27794.55
101018,30732.8
101017,27032.38
101033,35443.39
101032,28954.57
101031,32721.51
101029,32741.57
101025,30617.87
101038,30147.67
101037,5261.44
101036,29788.4
101035,34362.74
101034,32071.31
101044,30477.44
101043,28173.88
101042,28262.84
101041,26002.44
101039,29422.9
101057,25532.47
101055,25992.12
101053,27204.51
101048,24915.97
101045,36374.21
101075,21710.46
101071,30241.39
101068,27566.32
101065,9651.56
101059,28635.6
101080,28753.57
101079,26161.08
101078,26640.46
101077,24252.44
101076,25146.82
101089,6033.94
101087,27184.68
101086,7874.17
101085,24540.92
101083,1871.31
101102,28437.35
101098,23958.75
101096,25375.5
101095,21871.47
101094,26530.19
101119,28784.09
101116,30725.43
101110,40835.81
101104,21568.94
101103,23694.43
101139,32868.38
101138,26950.33
101137,38009.28
101131,40001.01
101129,40750.51
101144,30621.12
101143,32192.45
101142,26332.94
101141,30621.12
101140,33644.22
101149,30428.38
101148,37238.46
101147,34964.9
101146,30145.18
101145,33644.22
101154,30621.12
101153,29403.91
101152,38616.29
101151,30876.04
101150,28782.19
101161,36948.87
101160,28945.59
101157,47265.09
101156,37062.53
101155,36049.32
101167,29811.1
101165,36715.64
101164,32388.46
101163,37433.09
101162,40130.08
101175,30750.06
101173,28192.69
101171,28583.85
101169,42741.36
101168,31393.11
101181,28265.43
101179,33578.32
101178,34347.28
101177,30621.12
101176,33159.56
101193,26631.63
101191,33797.31
101186,16090.14
101185,37113.61
101182,34513.12
101201,31960.04
101199,29688.53
101198,35367.65
101196,29724.15
101195,35185.68
101206,30030.02
101205,36549.05
101204,28978.44
101203,33348.17
101202,46490.51
101213,21713.84
101211,38626.61
101210,29536.68
101209,26386.6
101207,29251.66
101219,29351.49
101218,33141.39
101217,36118.84
101216,33066.97
101215,37222.35
101224,25236.55
101223,35948.45
101222,30107.07
101221,36373.71
101220,32893.24
101233,23990.66
101232,28220.26
101231,26784.85
101227,31652.05
101225,29140.57
101239,20271.12
101238,30702.42
101237,27186.97
101236,33932.76
101235,27720.17
101244,33141.39
101243,29485.65
101242,27734.84
101241,34131.16
101240,26813.92
101252,33467.43
101251,11727.77
101250,25625.78
101247,28565.94
101245,39265.81
101259,30793.85
101257,25195.18
101255,31078.75
101254,26331.8
101253,30629.01
101273,23490.63
101270,27174.21
101269,23665.31
101266,26951.16
101265,25849.82
101283,31089.83
101282,23784.46
101281,25641.95
101280,27463.8
101279,26903.77
101291,21843.4
101289,27119.21
101287,26554.08
101286,28696.82
101285,31145.85
101300,13234.55
101297,26779.32
101296,30305.14
101295,19332.2
101294,28413.64
101315,24053.05
101314,22377.8
101303,28123.71
101302,22295.33
101301,27050.84
101325,20754.68
101323,29677.22
101321,25323.3
101320,26007.73
101319,16095.31
101331,24421.07
101330,21052
101329,26951.92
101328,26125.38
101326,23304.46
101341,26570.47
101339,23364.29
101338,26007.17
101337,24255.63
101336,22736.61
101348,13225.62
101347,24646.49
101345,23192.45
101344,9028.79
101342,23406.89
101358,28982.99
101356,23441.75
101355,21050.1
101351,25607.17
101350,24815.19
101370,37746.23
101362,26118.2
101361,23784.41
101360,26136.14
101359,26521.45
101384,28432.87
101382,14490.96
101381,41316.15
101374,36387.8
101372,32308.7
101442,25138.65
101435,29316.72
101416,30994.17
101402,42275.7
101389,22525.71
101468,39643.55
101464,34559.6
101463,30621.12
101461,32388.46
101453,32833.61
101486,32946.7
101485,32833.61
101481,33126.92
101474,29351.49
101472,26491.23
101492,41474.92
101491,34073.85
101490,37931.82
101488,36307
101487,30888.76
101497,27130.55
101496,34965.05
101495,40510.78
101494,31741.91
101493,36840.61
101502,33644.22
101501,37320.05
101500,34073.85
101499,37372.91
101498,33342.92
101509,37277.92
101508,31917.06
101506,40394.47
101505,36758.29
101504,30441.85
101514,34179.11
101513,36094.73
101512,8939.07
101511,23757.91
101510,32833.61
101519,32755.58
101518,34550.13
101517,39538.35
101516,31860.35
101515,34258.6
101524,28407.52
101523,34601.04
101522,40159.57
101521,30621.12
101520,30317.61
101529,34605.81
101528,26002.44
101527,33460.14
101526,34363
101525,37187.19
101534,32211.48
101533,41374.4
101532,35089.24
101531,30248.07
101530,32220.57
101540,28886.57
101539,37459.1
101538,33204.15
101537,33142.8
101536,34937.84
101545,28690.69
101544,27094.5
101543,35171.34
101542,33817.6
101541,35435.37
101550,36471.82
101549,32790.59
101548,37047.24
101547,33587.36
101546,31860.35
101555,29274.91
101554,26950.87
101553,36466.87
101552,36540.81
101551,33706.43
101560,36155.34
101559,28045.9
101558,36933.2
101557,31724.18
101556,35665.1
101565,31400.05
101564,30865.56
101563,30621.12
101562,32268.06
101561,21714.12
101570,36506.65
101569,31960.04
101568,37333.94
101567,35773.86
101566,40473.35
101575,25795.27
101574,38623.47
101573,33586.55
101572,42542.3
101571,34958.13
101581,35918.19
101580,32723.34
101579,25042.51
101578,33085.71
101577,38764.13
101588,19136.72
101586,24057.64
101585,28569.58
101584,31025.34
101582,30736.96
101593,47196.7
101592,34269.98
101591,33195.9
101590,43376.29
101589,39598.14
101599,30413.77
101598,37624.66
101596,39605.43
101595,31480.9
101594,32936.36
101604,30792.04
101603,28422.78
101602,34435.34
101601,30210.41
101600,35665.1
101609,38801.15
101608,36768.14
101607,30412.97
101606,35911.24
101605,33456.85
101614,33195.9
101613,36090.9
101612,36725.49
101611,34988.4
101610,30459.16
101619,33117.88
101618,29304.42
101617,34062.04
101616,26848.69
101615,25434.22
101625,30214.72
101623,33570.69
101622,32278.63
101621,30678.94
101620,29451.76
101630,33204.15
101629,28784.85
101628,35001.3
101627,32475.16
101626,33098.14
101636,32842.42
101635,32388.46
101634,24087.01
101633,32926.2
101632,33771.09
101641,27072.74
101640,32846.49
101639,29351.49
101638,36184.53
101637,30621.12
101647,34654.98
101646,31652.05
101645,30650.01
101644,30251.55
101643,29681.29
101652,34345.66
101651,32937.92
101650,23045.44
101649,32682.89
101648,33949.03
101657,36683.98
101656,25133.9
101655,34757.62
101654,29951.64
101653,36693.98
101662,33703.25
101661,27472.8
101660,30427.26
101659,33570.69
101658,31860.35
101667,23989.06
101666,32424.97
101665,29603.21
101664,10137.12
101663,35755.78
101672,33494.31
101671,33078.05
101670,30965.67
101669,28869.24
101668,35172.66
101677,29510.87
101676,30237.77
101675,32841.27
101674,33973.25
101673,31860.35
101683,26043.73
101682,29696.06
101681,25188.24
101680,35887.64
101679,32388.46
101690,33382.27
101689,34551.15
101688,39880.95
101686,33141.39
101684,27456.89
101695,31096.51
101694,39197.1
101693,30178.34
101692,31640.24
101691,31860.35
101701,30327.57
101700,35064.79
101699,25701.52
101697,38248.93
101696,32396.91
101707,29536.68
101706,30736.96
101705,37772.62
101704,24911.15
101703,32388.46
101712,30433.26
101711,30018.81
101710,35678.24
101709,29251.66
101708,33042.55
101717,31085.42
101716,34938.15
101715,32910.68
101714,29151.97
101713,27585.72
101722,43132.32
101721,38665.01
101720,29638
101719,31087.84
101718,32375.53
101727,29367.5
101726,27642.08
101725,31006.12
101724,25334.98
101723,24880.65
101733,24655.05
101732,41392.15
101731,31860.35
101729,32997.71
101728,32841.27
101740,32396.91
101737,38045.32
101736,34038.57
101735,26561.77
101734,29998.74
101746,32424.97
101745,25954.94
101744,32750.81
101742,33295.17
101741,29808.45
101751,31125.35
101750,24676.01
101749,30099.23
101748,34729.13
101747,36698.15
101756,31239.92
101755,32059.87
101754,18042.96
101753,33007.02
101752,31952.94
101761,36283.32
101760,35172.66
101759,33837.81
101758,34148.49
101757,35357.85
101766,31034.9
101765,33005.55
101764,26887.55
101763,44260.46
101762,29344.25
101772,23364.29
101771,29496.1
101770,32596.86
101769,38877.76
101768,29071.03
101777,31952.94
101776,26945.38
101775,31553.47
101774,31960.04
101773,30081.66
101782,29351.49
101781,33908.78
101780,33730.83
101779,33138.84
101778,36320.63
101787,26722.71
101786,31952.94
101785,29599.89
101784,32052.63
101783,28358.98
101793,29286.44
101792,35627.64
101791,35282.35
101789,23759.16
101788,33117.88
101802,33486.95
101799,31960.04
101798,31707.74
101796,36188.52
101795,23924.03
101807,28978.44
101806,35488.89
101805,27103.42
101804,26141.38
101803,29151.97
101812,29929.23
101811,35229.49
101810,32445.19
101809,29206.81
101808,36749.59
101817,29444.08
101816,27726.1
101815,27324.72
101814,30894.45
101813,31452.84
101822,29071.03
101821,25724.71
101820,29362.92
101819,30248.09
101818,24658.95
101829,35172.66
101828,27002.16
101827,32750.77
101825,13631.93
101823,29536.68
101835,21492.87
101834,29351.49
101832,31559.36
101831,25969.04
101830,22626.49
